,ABBR,LOCALE,TOTAL STUDENTS,AMERICAN INDIAN,ASIAN,HISPANIC,BLACK,WHITE
70,14,118,0.08109035649757418,-0.13320441077346704,-0.28055125621078647,-0.40977978107911395,0.0671578502822619,0.4958745638281076
71,50,114,0.7304782364620113,0.03438708270168156,0.12258094165458996,-0.3257577939773649,-0.3938084675570666,1.4713394521702172
72,8,114,-0.15304268865967183,-0.0913065374046799,-0.2924080855597681,-0.021678221609130167,-0.5006992079256066,0.16829307147441402
73,13,117,-0.20826274647977702,-0.17510228414225418,-0.32797857360671306,-0.46179339214210147,1.9043424503665425,-0.8071718168676957
74,15,118,-0.8554418241314099,-0.21700015751104135,-0.31612174425773143,-0.5978289903068381,-0.5140605504716741,-0.39587505424583597
75,15,118,-0.6389791974765976,-0.21700015751104135,-0.32797857360671306,-0.5938279433019928,-0.5207412217447078,-0.06465376753265693
76,51,111,-0.4158901638833726,-0.21700015751104135,-0.28055125621078647,0.16236994061374876,0.31434268738451054,-0.861768732259978
77,42,112,-0.7626721269936332,-0.21700015751104135,-0.33983540295569475,-0.6018300373116833,-0.4873378653795391,-0.24300369114744566
78,53,116,-0.2546475950486654,-0.13320441077346704,-0.33983540295569475,1.098614939747524,-0.5274218930177416,-0.9345646194496876
79,38,111,-0.4931982448315198,0.8304466767086374,-0.31612174425773143,-0.5418143322390053,-0.4806571941065053,-0.0027772634214037087
80,50,116,-0.32532926905840004,0.3276721962831916,-0.24498076816384148,0.07034585950230929,-0.5073798791986404,-0.2539230742259021
81,8,115,-0.4600662101394567,-0.0913065374046799,-0.33983540295569475,-0.533812238229315,-0.5207412217447078,0.20469101506926887
82,13,110,2.0204187871396684,-0.13320441077346704,-0.03155783988217161,0.7425217563163019,2.412073467117107,1.1510375485354947
83,43,116,-0.1397898747828466,0.28577432291440447,-0.2686944268618048,-0.4297850161033399,-0.4539345090143703,0.514073535625535
84,13,109,0.19153047213778457,-0.13320441077346704,-0.2924080855597681,0.35442019684631804,-0.12658161663571676,0.1974114263502979
85,42,120,-0.696408057609507,-0.21700015751104135,-0.32797857360671306,-0.6018300373116833,-0.4806571941065053,-0.17020780395773596
86,4,113,0.5802796791913252,-0.21700015751104135,-0.33983540295569475,2.591005472554781,-0.5207412217447078,-0.9163656476522601
87,38,111,0.6575877601394724,-0.13320441077346704,-0.1501261333719882,-0.369769311030662,-0.2735563846424592,1.6132914321901513
88,14,111,0.32405861090603705,-0.21700015751104135,-0.0908419866270799,0.07434690650715449,1.2095526379710326,-0.2320843080689892
89,4,111,-0.2060539441669728,-0.21700015751104135,-0.33983540295569475,1.1786358798444279,-0.5274218930177416,-0.9236452363712312
90,4,113,-0.07794341002432878,-0.17510228414225418,-0.3042649149087498,-0.28574732392891294,2.1448466161957573,-0.8908870871358618
91,7,111,0.00378227554942691,-0.21700015751104135,-0.10269881597606156,-0.47779758016148227,-0.4205311526492016,0.6887836648808382
92,38,111,-0.39601094306813467,-0.21700015751104135,0.30043338188931484,-0.37377035803550723,-0.34036309737279663,-0.13017006600339565
93,38,111,-0.4534398032010441,-0.21700015751104135,0.21743557644644324,-0.35376512301128127,-0.3670857824649316,-0.19568636447413437
94,4,111,0.7216430272107944,-0.21700015751104135,-0.33983540295569475,2.87507980989879,-0.5274218930177416,-0.9345646194496876
95,51,111,0.06562874030794473,-0.21700015751104135,-0.33983540295569475,1.1666327388298923,0.05379650773619441,-0.8217309943056376
96,4,120,-0.04039377070665724,-0.0913065374046799,-0.1501261333719882,0.17037203462343914,-0.3670857824649316,0.05545944633036404
97,4,111,0.3704434594749254,-0.21700015751104135,-0.33983540295569475,2.2189081011041782,-0.5274218930177416,-0.9163656476522601
98,38,113,2.0204187871396684,-0.04940866403589274,0.5849972862648746,2.9230923739569326,2.412073467117107,-0.8508493491815214
99,13,109,0.7636102711540743,-0.13320441077346704,-0.1501261333719882,0.3224118208075565,0.18740993319686935,0.8307356449007721
100,4,113,0.5626092606888915,-0.0913065374046799,-0.32797857360671306,1.5267269692659597,-0.4873378653795391,-0.050094590094715
101,51,111,0.4543779473614853,-0.21700015751104135,0.08701045360764498,0.7785311793599086,0.09388053537439689,-0.01369664649986016
102,6,112,-0.6102647674101428,-0.21700015751104135,-0.33983540295569475,-0.5658206142680765,1.1160232401485601,-0.8981666758548328
103,8,112,-0.5705063257796671,-0.13320441077346704,-0.33983540295569475,-0.42578396909849475,-0.5207412217447078,-0.07557315061111339
104,4,113,0.8784679914198932,-0.21700015751104135,-0.32797857360671306,2.851073527869719,-0.32700175482672916,-0.8217309943056376
105,15,113,0.33068501784444965,-0.13320441077346704,-0.33983540295569475,-0.49780281518570824,3.64799765262835,-0.8981666758548328
106,15,113,-0.9040354750131024,-0.21700015751104135,-0.3042649149087498,-0.5898268962971477,-0.2735563846424592,-0.6688596312072472
107,50,117,-1.153630136359978,-0.21700015751104135,-0.33983540295569475,-0.5938279433019928,-0.5274218930177416,-0.8836074984168908
108,51,115,-0.7803425454960669,-0.21700015751104135,-0.33983540295569475,-0.5698216612729218,-0.5140605504716741,-0.30488019525869886
109,51,112,-0.9128706842643193,-0.17510228414225418,-0.33983540295569475,-0.5858258492923025,-0.49401853665257284,-0.501429090670915
110,51,112,-0.8686946380082351,-0.21700015751104135,-0.33983540295569475,-0.5938279433019928,-0.5207412217447078,-0.40315464296480696
111,38,113,-0.3540436991248547,-0.0913065374046799,-0.22126710946587816,0.022333295444166967,0.8153930328620416,-0.9018064702143183
112,20,114,0.41241070341820535,-0.00751079066710559,0.5849972862648746,-0.4697954861517919,0.7552669914047379,0.48495518074965116
113,21,111,0.03691431024149003,-0.17510228414225418,-0.019701010533189952,-0.4657944391469467,-0.4606151802874041,0.7724989351490044
114,22,117,0.4875099820535484,-0.21700015751104135,-0.10269881597606156,-0.27374418291437735,2.7527877020418283,-0.47959032451400213
115,53,109,-1.1690917525496074,-0.21700015751104135,-0.33983540295569475,-0.5938279433019928,-0.5140605504716741,-0.9054462645738037
116,22,111,1.9232314853762835,-0.17510228414225418,-0.1501261333719882,-0.24573685388046101,3.233796033700258,1.6023720491116946
117,22,117,-0.32532926905840004,-0.13320441077346704,0.20557874709746157,-0.2497379008853062,0.2408553033811393,-0.45047196963811825
118,19,110,2.6035425977199793,0.07628495607046872,0.004012648164773367,-0.20572638383200909,0.5080821543024892,4.008276120731599
119,44,109,-0.5859679419692966,-0.0913065374046799,-0.28055125621078647,-0.5738227082777669,-0.5006992079256066,0.0008625309380817752
120,3,116,-0.5638799188412544,-0.21700015751104135,-0.31612174425773143,-0.5658206142680765,-0.4205311526492016,-0.028255823937802096
121,1,111,0.4102019011054011,-0.21700015751104135,2.707369739732592,0.2463919277154978,-0.2735563846424592,-0.2320843080689892
122,39,113,-1.0343548114685508,-0.17510228414225418,-0.03155783988217161,-0.5498164262486958,-0.3604051111918979,-0.9272850307307167
123,1,111,-0.41368136157056834,-0.21700015751104135,2.6243719342897203,-0.27374418291437735,-0.5274218930177416,-0.8836074984168908
124,1,114,0.5162244121200031,-0.0913065374046799,-0.03155783988217161,2.2469154301380945,-0.4606151802874041,-0.8654085266194634
125,14,111,0.11863999581524572,-0.13320441077346704,0.2648628938423699,-0.1257054437351052,0.22749396083507184,-0.03189561829728758
126,21,117,0.49855399361756947,-0.13320441077346704,-0.2094102801168965,1.3186725250140097,0.828754375408109,-0.7052575748021022
127,15,111,0.5824884815041294,-0.21700015751104135,-0.19755345076791483,-0.5378132852341602,-0.4539345090143703,1.798920944523911
128,1,113,-0.11770185165480451,-0.21700015751104135,0.051439965560700004,1.1706337858347375,-0.4873378653795391,-0.9272850307307167
129,22,117,-0.2281419672950149,-0.21700015751104135,-0.33983540295569475,-0.5778237552826121,2.211653328926095,-0.9200054420117457
130,3,118,-0.3938021407553305,-0.21700015751104135,-0.33983540295569475,-0.5498164262486958,-0.4739765228334716,0.288406285337435
131,19,114,-0.009470538327398336,-0.21700015751104135,-0.2924080855597681,-0.493801768180863,0.16068724810473436,0.41215929355994146
132,1,118,-0.47331902401628195,-0.21700015751104135,-0.32797857360671306,0.6865070982484691,-0.5207412217447078,-0.9236452363712312
133,19,119,-0.35183489681205055,-0.13320441077346704,-0.3042649149087498,-0.4657944391469467,0.2943006735654093,-0.2320843080689892
134,1,112,-0.8223097894393467,-0.21700015751104135,-0.32797857360671306,0.07434690650715449,-0.5274218930177416,-0.9345646194496876
135,1,114,-0.39159333844252625,-0.04940866403589274,0.08701045360764498,-0.15371277276902157,-0.2535143708233579,-0.4213536147622344
136,24,111,0.8320831428510048,-0.17510228414225418,0.32414704058727817,1.5187248752562694,0.7953510190429403,-0.5451066229847408
137,40,109,-0.3650877106888758,-0.13320441077346704,-0.31612174425773143,0.21838459868158147,-0.5073798791986404,-0.39587505424583597
138,19,113,-0.27010921123829484,-0.21700015751104135,-0.31612174425773143,-0.5458153792438506,1.9310651354586774,-0.825370788665123
139,45,113,-0.9371675097051656,-0.21700015751104135,-0.33983540295569475,-0.6018300373116833,0.26089731720024056,-0.9345646194496876
140,22,109,-0.7383753015527869,-0.21700015751104135,-0.33983540295569475,-0.5938279433019928,-0.5274218930177416,-0.2066057475525908
141,22,109,-0.018305747578615167,-0.21700015751104135,-0.28055125621078647,-0.34976407600643605,1.32980472088564,-0.30488019525869886
142,14,114,-0.2524387927358612,-0.21700015751104135,-0.32797857360671306,-0.5218090972147794,-0.17334631554695298,0.1318951278795592
143,41,111,-0.39159333844252625,-0.21700015751104135,-0.11455564532504323,-0.4817986271663275,-0.42721182392223533,0.09913697864418984
144,30,119,-0.1950099326029518,-0.21700015751104135,-0.33983540295569475,-0.5938279433019928,-0.5073798791986404,0.6851438705213527
145,21,109,-0.5307478841491914,-0.21700015751104135,-0.16198296272096985,-0.5258101442196246,-0.5207412217447078,-0.04281500137574403
146,6,115,0.4587955519870937,-0.17510228414225418,-0.33983540295569475,-0.5978289903068381,4.429636191573299,-0.9163656476522601
147,21,109,-0.09782263083956665,-0.17510228414225418,-0.05527149858013493,-0.49780281518570824,-0.32032108355369543,0.5177133299850205
148,7,109,-0.47111022170347777,-0.21700015751104135,-0.2924080855597681,-0.5618195672632313,-0.46729585156043785,0.16829307147441402
149,21,117,-0.7030344645479195,-0.21700015751104135,-0.1501261333719882,-0.15771381977386675,-0.1332622879087505,-0.7962524337892393
150,20,111,0.2334977160810645,-0.17510228414225418,-0.24498076816384148,0.7505238503259922,0.46131745539125296,-0.4359127922001763
151,20,117,-0.2656916066126864,-0.17510228414225418,-0.2924080855597681,-0.49780281518570824,0.05379650773619441,0.12097574480110275
152,13,110,-0.5108686633339535,-0.21700015751104135,-0.2686944268618048,-0.5018038621905534,0.908922430684514,-0.7744136676323263
153,39,112,-0.5440006980260166,-0.17510228414225418,-0.32797857360671306,-0.493801768180863,-0.5140605504716741,0.011781914016538227
154,39,112,-0.37392291994009264,-0.17510228414225418,-0.3042649149087498,-0.5178080502099343,-0.5207412217447078,0.3138848458538334
155,19,114,1.2340851637813706,-0.00751079066710559,0.8102770438955261,0.6184892991661008,0.6617375935822654,0.7433805802731205
156,41,111,-0.9128706842643193,-0.21700015751104135,-0.19755345076791483,-0.3857734990500428,-0.22679168573122296,-0.8836074984168908
157,39,110,-0.21930675804379807,-0.04940866403589274,-0.31612174425773143,-0.5618195672632313,-0.5140605504716741,0.5868694228152447
158,22,114,0.04133191486709844,-0.13320441077346704,-0.28055125621078647,-0.3817724520451976,1.2964013645204713,-0.283041429101786
159,23,114,-0.2016363395413644,-0.21700015751104135,-0.24498076816384148,-0.27374418291437735,0.5348048393946242,-0.2721220460233295
160,41,111,0.2003656813890014,-0.0913065374046799,-0.2094102801168965,0.034336436458702546,2.004552519462049,-0.6579402481287908
161,19,117,-0.9769259513356413,-0.21700015751104135,-0.33983540295569475,-0.5978289903068381,0.040435165190126916,-0.8908870871358618
162,21,111,-1.1602565432983905,-0.21700015751104135,-0.33983540295569475,-0.6018300373116833,-0.5274218930177416,-0.8726881153384344
163,14,119,-0.6146823720357513,-0.21700015751104135,-0.31612174425773143,-0.5298111912244697,-0.4806571941065053,-0.10105171112751178
164,14,117,-0.09782263083956665,-0.21700015751104135,-0.3042649149087498,-0.5178080502099343,2.285140712929466,-0.8326503773840941
165,39,111,-1.1690917525496074,-0.21700015751104135,-0.32797857360671306,-0.5938279433019928,-0.5274218930177416,-0.8981666758548328
166,40,109,-0.36729651300168,15.327110862308992,-0.31612174425773143,-0.6018300373116833,-0.5274218930177416,-0.9345646194496876
167,45,109,-0.49540704714432404,-0.21700015751104135,-0.28055125621078647,-0.47379653315663706,-0.49401853665257284,0.059099240689849515
168,53,113,-0.30103244361755377,-0.0913065374046799,-0.2094102801168965,-0.42178292209364954,-0.4338924951952691,0.2483685473830947
169,53,113,-0.23918597885903595,-0.13320441077346704,-0.3042649149087498,0.7585259443356827,-0.2067496719121217,-0.7962524337892393
170,23,117,-0.04702017764506987,-0.13320441077346704,-0.18569662141893317,-0.4297850161033399,0.9490064583227165,-0.17020780395773596
171,41,111,-0.3452084898736379,-0.21700015751104135,-0.23312393881485982,-0.36176721702097164,-0.46729585156043785,0.17193286583389952
172,4,112,-0.6875728483582901,0.11818282943925586,-0.3042649149087498,-0.5218090972147794,-0.4806571941065053,-0.2794016347423005
173,38,111,-0.00505293370178992,-0.17510228414225418,-0.25683759751282315,0.006329107424786191,1.784090367451935,-0.8108116112271812
174,4,111,0.3881138779773591,-0.00751079066710559,-0.019701010533189952,-0.001672986584904197,0.00035113755192443547,0.6378265438480415
175,21,121,-1.1624653456111949,-0.21700015751104135,-0.3042649149087498,-0.5738227082777669,-0.5274218930177416,-0.9127258532927747
176,4,111,0.38369627335175066,0.3276721962831916,0.6561382623587646,0.30640763278817573,0.07383852155529565,0.08821759556573339
177,22,109,-0.07573460771152457,-0.21700015751104135,-0.31612174425773143,-0.5458153792438506,1.0091324997800202,-0.02461602957831661
178,20,119,0.25337693689630236,-0.21700015751104135,0.21743557644644324,-0.44979025112756593,1.516863516530585,-0.050094590094715
179,38,111,0.24012412301947714,-0.17510228414225418,0.5257131395199663,0.08234900051684488,-0.46729585156043785,0.48859497510913663
180,45,117,-0.5506271049644292,-0.17510228414225418,-0.3042649149087498,-0.5458153792438506,-0.3002790697345942,-0.17384759831722146
181,44,119,-0.24360358348464436,-0.17510228414225418,-0.1738397920699515,-0.5178080502099343,-0.35372443991886415,0.41215929355994146
182,10,109,-0.3650877106888758,-0.17510228414225418,-0.32797857360671306,0.146365752594368,-0.49401853665257284,-0.2721220460233295
183,10,109,-0.4556486055138483,-0.21700015751104135,-0.3042649149087498,-0.11770334972541482,-0.49401853665257284,-0.19568636447413437
184,26,116,-1.1602565432983905,0.28577432291440447,-0.33983540295569475,-0.6018300373116833,-0.5274218930177416,-0.9200054420117457
185,52,113,-0.44460459394982726,1.2075275370277219,0.2292924057954249,-0.47379653315663706,-0.35372443991886415,-0.5851443609390812
186,1,111,0.5869060861297377,-0.21700015751104135,1.1422682656670127,1.078609704723298,-0.4739765228334716,-0.13744965472236662
187,51,117,-0.11770185165480451,-0.00751079066710559,-0.1738397920699515,0.6985102392630047,-0.13994295918178426,-0.6688596312072472
188,45,111,0.24675052995788976,-0.13320441077346704,0.20557874709746157,-0.4177818750888044,0.34774604374967927,0.5067939469065641
189,4,112,-0.601429558158926,-0.21700015751104135,-0.32797857360671306,-0.48980072117601786,-0.5274218930177416,-0.09013232804905533
190,13,113,0.25337693689630236,-0.0913065374046799,-0.06712832792911659,-0.24573685388046101,0.5080821543024892,0.40487970484097047
191,23,111,0.3483554363468833,-0.17510228414225418,2.3635216886121238,-0.35776617001612643,0.00035113755192443547,0.13553492223904468
192,24,113,-0.718496080737549,-0.21700015751104135,-0.32797857360671306,-0.5778237552826121,0.8421157179541765,-0.9163656476522601
193,14,112,-0.8333538010033679,-0.21700015751104135,-0.33983540295569475,-0.6018300373116833,-0.4873378653795391,-0.3631169050104666
194,1,117,0.5869060861297377,-0.0913065374046799,0.3478606992852415,0.13836365858467758,-0.41385048137616787,0.7943377013059173
195,25,115,-1.0608604392222012,-0.17510228414225418,-0.33983540295569475,-0.5978289903068381,-0.5140605504716741,-0.7234565465995295
196,1,111,-1.0564428345965928,-0.21700015751104135,-0.2686944268618048,-0.4297850161033399,-0.5006992079256066,-0.9018064702143183
197,39,111,-1.0984100785398727,-0.21700015751104135,-0.3042649149087498,-0.5778237552826121,-0.46729585156043785,-0.839929966103065
198,46,116,-0.23255957192062332,-0.21700015751104135,-0.22126710946587816,0.7585259443356827,-0.4806571941065053,-0.6834188086451892
199,51,111,0.8276655382253963,-0.00751079066710559,-0.33983540295569475,2.8470724808648735,-0.4739765228334716,-0.7816932563512973
200,4,117,0.9756552931832783,0.03438708270168156,0.051439965560700004,1.574739533324102,0.0805191928283294,0.1537338940364721
201,45,117,-0.7405841038655911,-0.17510228414225418,-0.2686944268618048,-0.513807003205089,-0.019690876267176805,-0.6652198368477618
202,14,117,-0.19059232797734338,-0.13320441077346704,-0.2924080855597681,-0.5418143322390053,2.0312752045541838,-0.847209554822036
203,13,118,-0.4821542332674988,0.11818282943925586,-0.2924080855597681,-0.36176721702097164,0.3343847012036118,-0.6106229214554796
204,8,112,-0.37392291994009264,-0.04940866403589274,-0.31612174425773143,0.3024065857833305,-0.5274218930177416,-0.43227299784069084
205,6,116,-0.21930675804379807,-0.0913065374046799,-0.33983540295569475,-0.5978289903068381,2.2784600416564325,-0.8726881153384344
206,24,110,2.0115835778884517,-0.0913065374046799,0.4071448460301497,-0.04968555064304652,2.9131238125946384,1.2238334357252043
207,8,112,-0.7582545223680247,-0.13320441077346704,-0.33983540295569475,-0.1297064907399504,-0.5274218930177416,-0.6470208650503344
208,6,116,-0.4644838147650651,-0.21700015751104135,-0.33983540295569475,-0.5978289903068381,1.6037122430800237,-0.8981666758548328
209,24,110,1.4174157557441198,-0.0913065374046799,0.1462946003525533,-0.16571591378355716,2.4321154809362087,0.7870581125869464
210,8,112,-0.8333538010033679,-0.17510228414225418,-0.33983540295569475,-0.1937232428174735,-0.5274218930177416,-0.7161769578805586
211,13,118,-0.46227501245226094,0.07628495607046872,-0.2924080855597681,-0.3457630290015909,0.381149400114848,-0.6106229214554796
212,4,119,-0.38054932687850523,-0.17510228414225418,-0.33983540295569475,0.3144097267978661,-0.5140605504716741,-0.44319238091914726
213,4,119,-0.7207048830503532,-0.21700015751104135,-0.32797857360671306,-0.17371800779324753,-0.5207412217447078,-0.5560260060631973
214,4,119,-0.7737161385576542,-0.17510228414225418,-0.33983540295569475,-0.16571591378355716,-0.5140605504716741,-0.6579402481287908
